loss,accuracy,training_time,memory_usage
1.4669511556625365,95.0,16.342503309249878,5666.88232421875
1.445846242904663,95.75,16.332353115081787,5666.88232421875
1.4164978933334351,95.625,16.345997095108032,5666.88232421875
1.3863900756835938,90.75,16.32744574546814,5666.88232421875
1.3725333786010743,93.25,16.340734004974365,5666.88232421875
1.3859415531158448,86.375,16.350865125656128,5666.88232421875
1.3675882530212402,96.625,16.330601930618286,5666.88232421875
1.30483802318573,93.875,16.35010266304016,5666.88232421875
1.2776673030853272,92.0,16.34380340576172,5666.88232421875
1.2712639665603638,94.75,16.334165811538696,5666.88232421875
1.2570799350738526,95.875,16.340652227401733,5666.88232421875
1.2315703344345093,96.625,16.34546709060669,5666.88232421875
1.2216128921508789,93.25,16.339918851852417,5666.88232421875
1.2038932180404662,97.125,16.346552848815918,5666.88232421875
1.1850722599029542,96.75,16.346598148345947,5666.88232421875
1.167681040763855,95.125,16.327975511550903,5666.88232421875
1.161026406288147,96.0,16.319419622421265,5666.88232421875
1.1495123195648194,96.5,16.34038758277893,5666.88232421875
1.1528079414367676,97.875,16.32914161682129,5666.88232421875
1.159934959411621,94.75,16.342464923858643,5666.88232421875
1.1611430644989014,95.5,16.344966888427734,5666.97607421875
1.176128282546997,89.125,16.343900680541992,5666.88232421875
1.1927529001235961,90.875,16.318304538726807,5666.88232421875
1.162685785293579,96.375,16.61923360824585,5666.88232421875
1.1367726230621338,97.875,16.314789295196533,5666.88232421875
1.1279706859588623,96.0,16.310731649398804,5666.88232421875
1.1191263961791993,97.0,16.32803177833557,5666.88232421875
1.1064862155914306,96.0,16.349611520767212,5666.88232421875
1.100032434463501,97.0,16.319396257400513,5666.88232421875
1.0934592294692993,96.5,16.321739673614502,5666.88232421875
1.0875957345962524,96.875,16.32138156890869,5666.88232421875
1.0863405799865722,97.5,16.35023832321167,5666.88232421875
1.0845033502578736,97.5,16.32004690170288,5666.88232421875
1.0859536266326903,97.5,16.321488857269287,5666.88232421875
1.0792835140228272,97.25,16.340972185134888,5666.88232421875
1.074372112751007,98.0,16.35619592666626,5666.88232421875
1.0738459777832032,96.75,16.339484691619873,5666.88232421875
1.0839052200317383,96.875,16.333041191101074,5666.88232421875
1.0820974922180175,97.625,16.349937915802002,5666.88232421875
1.0779487133026122,96.0,16.332054615020752,5666.88232421875
1.0762593364715576,97.5,16.319756984710693,5666.88232421875
1.0701374197006226,97.875,16.351305723190308,5666.88232421875
1.0664366817474364,96.875,16.330488204956055,5666.88232421875
1.0642049837112426,97.625,16.345632314682007,5666.88232421875
1.061599326133728,97.5,16.31700038909912,5666.88232421875
1.062305383682251,97.625,16.33885669708252,5666.88232421875
1.0589112377166747,97.125,16.32727313041687,5666.88232421875
1.0582473468780518,97.875,16.325520992279053,5666.88232421875
1.0544831013679505,96.875,16.319045543670654,5666.88232421875
1.0551174831390382,98.0,16.320221185684204,5666.88232421875
1.0548416042327882,97.0,16.31868004798889,5666.88232421875
1.0554328918457032,97.625,16.32389998435974,5666.88232421875
1.056937382221222,96.75,16.341777563095093,5666.88232421875
1.0552470421791076,97.375,16.327282905578613,5666.88232421875
1.0572259140014648,96.625,16.34241008758545,5666.88232421875
1.053934907913208,96.75,16.353254556655884,5666.88232421875
1.0501138710975646,97.375,16.33392095565796,5666.88232421875
1.0483866429328919,98.5,16.327600240707397,5666.88232421875
1.0479810762405395,97.625,16.327669858932495,5666.88232421875
1.0477307009696961,97.375,16.32542586326599,5666.88232421875
1.0489456701278685,97.625,16.318928003311157,5666.88232421875
1.0489730310440064,97.0,16.330357313156128,5666.88232421875
1.0496056294441223,97.75,16.341803550720215,5666.88232421875
1.048962240219116,97.625,16.34801435470581,5666.88232421875
